country_code,country_name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
LTU,Lithuania,31.43096842,31.8858707,33.5379809,35.47893773,37.43809849,39.21294263,40.42372579,41.49199952,42.79668266,43.8984577,45.17662226,45.45256221,45.5226578,45.78363717,46.5508701,46.55204905,47.05574593,47.50640785,47.29934772,46.91801525,48.61056372,50.16019676,33.01288933,26.64428837,25.06821467,23.92872427,24.44023244,23.98874269,24.95193458,22.03023151,20.41988041,21.10004538,21.6073866,21.6844496,22.55910589,23.57853765,23.86514787,25.95488271,26.42121606,23.31728227,24.22460464,25.11280843,25.43413108,23.90460671,23.94866172,24.7285059,24.46843487,24.90348466,24.45493723,24.65637706,24.44979882,24.2878232,22.29974621,21.57555032,21.53570711
LUX,Luxembourg,20.51824836,19.12264496,18.74905955,20.20792058,18.70152309,14.96916257,15.89942216,15.16712024,16.37528423,15.56545249,14.58579224,12.59483563,11.83097161,11.0549013,12.11076018,12.24080276,11.9672296,11.36647185,11.83206989,12.64370065,12.93072993,13.43982759,13.15976399,13.38081242,12.44555197,10.04828626,10.1224207,9.510718719,8.761806281,9.157898,9.782038255,10.32593378,11.00898858,11.41967306,12.84729059,13.07660552,12.88145809,12.2979004,12.18224978,11.58460315,12.20472081,12.06109559,11.82262997,11.2915794,10.79799104,10.29643117,10.03610731,10.19405478,10.52938285,10.65992591,8.924579112,9.317911432,8.192437656,7.852474207,8.05366742
LVA,Latvia,17.7124353,17.95823267,18.8548391,19.93812916,21.03522902,22.15702869,22.84155631,23.3709713,24.14427766,24.71090374,25.41599665,25.64340126,26.10879381,26.4529608,26.66944744,26.81035418,27.2058863,27.58684868,27.42922096,27.13454886,27.54643418,25.79783267,21.71480266,18.4645659,15.29608614,13.65812442,13.63735556,13.10063929,12.55973135,11.91643738,11.09924351,11.70186217,11.75928739,12.06166273,12.13956332,12.28621604,12.87830649,13.30895464,12.91040651,12.15672017,13.22863455,12.65091918,12.57537116,12.32916369,12.20994854,12.48076472,12.46550445,12.33245579,12.91106351,12.78410378,12.18851404,12.44850491,11.82361104,11.69802093,11.64238885
MAC,Macao,0.332703768,0.333657853,0.352102979,0.418205857,0.506397404,0.423763241,0.417487079,0.439190153,0.435890047,0.467587902,0.502552447,0.483718889,0.506469215,0.686513006,0.667343613,0.608316901,0.748936087,0.917692824,0.895951549,0.917989022,1.001376683,1.026807968,1.158623698,1.281723579,1.398448606,1.268997715,1.458385128,1.549086249,1.702021855,1.792454356,1.51846929,1.626540895,1.781429022,1.829425912,2.113670411,2.125974607,2.115019966,2.010869876,1.675803055,1.77563159,1.797714011,1.768876928,1.825635622,1.895168698,2.172182289,2.855431679,2.723423509,2.980127059,2.21243767,2.335604483,2.318829233,2.132281723,1.761521151,1.763905208,1.820094827
MAR,Morocco,22.24870387,22.93334696,23.40606326,24.85559549,25.65487364,26.64184074,27.83000341,28.96121236,30.6681899,31.89867192,33.16916843,32.84531906,31.53738195,33.24028258,33.20262104,34.98140547,36.90555364,38.53112264,39.19566698,41.49097414,42.48705016,43.4254963,44.97272505,44.7791708,47.6886418,48.98050937,49.42547923,51.84989691,52.89454437,55.25295789,56.66801464,60.50771836,62.07596911,62.6199385,68.50126454,70.59977585,72.02162876,72.95202702,76.8794286,76.91931107,80.73709377,86.13032397,88.91031779,89.83414676,91.37860921,93.67379922,94.0558062,98.00564482,100.0291278,107.747184,104.2613961,110.8219962,110.7609219,108.3580729,108.7364237
MDA,Moldova,23.41181965,23.637302,24.88511296,26.32030783,27.6781608,29.43078699,30.25808327,30.92411907,32.04320607,32.76493337,33.94297708,33.8734312,34.2624696,34.57487349,34.9138678,35.18622036,36.052232,36.86295317,37.06112702,36.97519619,37.4195784,30.93855416,25.34040133,21.64107722,18.58200967,16.54470335,14.67193899,13.32520594,12.09087289,10.61245156,9.912847281,10.10445114,10.3344253,10.92047147,10.92444979,11.25518928,11.06880071,10.93327031,10.61496405,10.42864013,11.50579588,11.71266438,11.3366294,10.77086977,11.33146288,11.61741022,11.89974331,11.9269492,12.62036798,12.69260345,12.38485334,13.21423574,11.64924054,11.6506458,11.65832451
MDG,Madagascar,18.29690508,17.30296566,17.7300087,18.04482513,18.48023641,18.73590791,18.86156842,19.40352289,20.66106301,20.81114551,21.52717706,21.44912034,21.65025021,21.91238215,22.26168923,22.00312544,22.14202107,22.18835502,22.32479495,22.40422057,22.88230742,22.95528751,23.32878179,23.85845795,23.52692655,24.11918265,24.2767535,24.48585263,24.8623356,25.1525204,25.31584213,23.49425485,21.64292319,22.82815439,23.51319348,26.18489061,26.47838398,27.11664512,27.73857908,28.36728083,29.01631753,29.07070739,30.39387618,29.60327411,31.10253019,31.46102551,31.42544919,31.82552383,30.38603194,32.2478886,31.86937107,33.59693732,34.45766497,35.70543713,35.78996651
MDV,Maldives,0.021049944,0.022128789,0.023836048,0.027384077,0.03141511,0.030212877,0.031259917,0.033185459,0.034635887,0.037040276,0.039717067,0.041135207,0.0423267,0.043988727,0.082592794,0.089802531,0.090856606,0.099704416,0.115408343,0.113003222,0.135010264,0.139115342,0.150088966,0.170778077,0.321976103,0.38641814,0.393776487,0.357621875,0.40052596,0.401773317,0.694974223,0.622037435,0.746157047,0.653024854,0.822232111,0.769393222,0.930310321,0.977723462,1.064072893,1.096777048,1.173767674,1.269712617,1.580700729,1.76628453,2.355296945,1.741103569,1.893728454,1.768727739,1.545766835,1.685468722,1.379542719,1.8694761,1.989586355,1.998543125,2.09337299
MEX,Mexico,205.3890842,206.9703785,220.8703681,232.8349571,252.2406147,266.2218588,281.5924738,291.3366634,316.5984488,332.2038776,362.1166057,387.4582856,410.8530346,396.3783942,402.9558951,416.5570776,413.9516056,426.2695679,424.9408647,443.9024948,440.4708392,458.4472612,461.0210571,474.7550748,501.2410346,482.1835,502.1712646,528.1571397,554.8655062,541.7825215,566.251362,562.6428757,568.8382947,593.0631516,602.6554871,624.6792475,646.2761753,656.9821544,663.5380064,649.9757465,665.5725048,677.1025687,692.8752379,684.5598815,673.0473393,682.1478595,691.4908926,695.7527728,675.0515117,692.1333869,640.1272393,656.2890351,660.2856144,685.6512334,686.7793695
MKD,North Macedonia,12.34526375,11.78921754,11.79344009,13.17252334,13.57098692,11.53003754,11.91799895,12.19844918,11.88865654,13.05547152,12.16028818,12.97966297,11.62190064,11.07166558,12.53324343,13.00778317,13.24163264,12.87472259,12.99741651,13.17793119,14.36124002,12.86660267,11.54179345,11.74633645,11.52102784,11.38622107,12.97659518,11.82035197,12.66689336,11.74412162,11.40005378,11.51248944,10.96186561,11.72834061,11.89247864,12.35374249,12.05654556,12.81749987,12.66193447,11.5708832,11.73530667,12.92036176,12.29312593,11.39252403,10.96411232,10.54792139,10.25044688,10.70223905,10.24138929,11.33720519,10.28853949,10.22442209,10.81588168,10.56913479,9.812096335
MLI,Mali,10.86848454,11.10338249,9.831152147,9.135533438,8.315672213,9.049560732,9.414141694,9.515744837,10.13981326,10.82627535,12.20171923,12.93236659,13.34986064,11.85581702,10.59648288,9.892888991,10.12466375,10.51764118,10.84849605,11.37147365,11.98184393,12.01393786,11.98778655,12.14531936,12.47567451,12.8464236,13.23036035,13.36536535,14.1572765,14.85646032,15.757128,16.4837538,17.65850761,18.54004408,19.34507378,20.24161092,20.47834385,21.86752026,23.08965611,24.3219771,25.51451025,26.53777043,27.61368696,29.18230168,30.25253107,32.20936701,35.58927798,38.30744579,40.08311861,40.84782131,42.54025761,44.9904345,44.50536437,46.61131935,48.00850955
MLT,Malta,0.815174825,0.822097504,0.993585975,0.960743901,0.888769296,0.816852232,0.914594922,0.962768688,1.096013726,1.071942766,1.168869827,1.30366218,1.474318417,1.136816495,1.504003859,1.335408972,2.063834378,2.158725114,2.336100418,2.521324545,2.519874931,2.425322647,2.396614113,3.04713813,2.754011998,2.625868766,2.576499172,2.733920331,2.642515525,2.688776271,2.414825634,2.790462756,2.617596702,2.92120719,2.919613477,2.976305112,3.03546409,3.113192011,3.13321688,2.899170122,2.949410706,2.938738692,3.117848959,2.782982856,2.787853589,2.110198228,1.827776024,2.016420144,2.011797608,2.115264314,2.060938419,2.068150682,2.235004653,2.225221869,2.243619228
MMR,Myanmar/Burma,50.25030693,50.62643441,49.26433177,51.47064043,52.15015893,53.64916142,54.16734847,55.03557141,57.54233635,56.82424276,61.52041861,63.25065175,64.01356984,64.92206019,65.74156044,67.2578066,67.33770775,64.75689889,64.60729541,63.65045992,63.22331899,61.99522633,66.05071029,69.21542266,72.74649004,75.79090923,75.70923942,74.18050338,76.02593972,82.40001386,85.45948677,86.15182481,88.04668916,94.16565093,97.57140069,103.18577,107.9408903,110.2167927,108.914226,109.6283452,111.6666205,109.5138411,111.4683171,114.8254777,120.4197618,124.2528968,129.54421,145.4856029,121.7757795,121.6454948,123.0346552,121.2819556,121.0800411,118.2384652,117.7875364
MNG,Mongolia,19.94829395,20.32807231,19.95982863,20.47537601,21.22902,21.89493686,22.22820444,23.0102546,23.41596457,24.27862345,25.11861707,24.24241154,25.17186972,25.60790713,25.98814675,27.59967152,28.84078908,29.90214398,30.90866405,30.27591742,29.9300645,32.89379098,30.61759335,29.31372175,27.3350528,28.17433334,26.88713676,27.17232137,27.9069577,28.5925892,29.33086334,27.10868138,25.00850018,24.35021843,24.29630976,28.8569644,32.18077106,34.9337654,35.92426547,39.35450732,42.45513901,48.0450224,49.28637325,51.76273049,54.98663781,52.93394509,60.76376796,67.84744013,71.0301059,76.09639111,69.78087325,70.92769637,74.70825846,93.71582839,104.354966
MOZ,Mozambique,9.248007874,9.388925797,8.993362924,9.322200826,9.206207593,8.840504968,8.670131706,8.526410251,8.159475927,8.095062974,8.569692802,8.344109506,9.78806326,9.627363024,8.689120791,9.185407224,9.000315586,8.570240106,8.312475504,8.690379034,8.613911074,8.292298209,8.608774655,8.783268247,9.118434372,9.365347586,9.545145678,8.216792658,10.2074496,9.743112984,10.4988464,11.22590883,11.70420263,12.91986767,13.58717132,14.0415591,13.7713569,14.3982006,14.12525632,13.73149021,14.31225666,19.12121711,21.97198891,23.3062199,24.74708573,24.55051434,27.00616825,29.4852494,32.51210301,30.1740792,27.92732672,31.13711742,35.68363847,34.31801829,33.62559
MRT,Mauritania,5.645659544,5.500176947,5.060988866,4.96210117,4.313273177,4.438902375,4.662835791,4.852334597,4.946006998,5.115792941,5.227475682,5.515199718,5.637614502,5.166526164,5.129987347,5.40223667,5.295347127,5.753345833,6.101070948,6.394912223,6.66412822,7.043705209,8.270006938,8.392803978,8.36351841,8.514780278,8.866861309,9.269734227,9.660207228,10.37556543,9.178253672,9.555852499,9.974247089,10.25064236,10.2426544,10.4819674,11.13401183,10.89861705,10.69283487,11.23219902,11.49737288,11.90686148,12.45728693,12.52882453,13.26580363,13.65067058,13.55945441,14.87170584,15.68226197,16.13304065,16.48301022,16.36430311,17.11799697,17.18268445,17.50862066
MTQ,Martinique,0.363144005,0.372862107,0.41726224,0.422971445,0.400658316,0.441346046,0.425688113,0.45167514,0.454682797,0.456180858,0.470607773,0.480559891,0.473689352,0.455007831,0.448746607,0.497617315,0.518573579,0.568586906,0.67013687,0.840225199,0.899001455,0.803709747,0.836403356,0.992418548,0.997928274,0.991388294,0.979880432,1.003051539,1.014972634,1.023619453,0.82967235,0.83385389,0.864866022,0.874043937,0.865346955,0.856600816,0.926305119,0.971111057,0.98713986,1.065749899,1.13365148,1.172290086,1.171005883,1.169174336,1.170572882,1.170215471,1.171308674,1.172020777,1.167533585,1.164533749,1.163571979,1.165128386,1.164187611,1.165683678,1.201807506
MUS,Mauritius,0.822726709,0.861652675,0.903509812,0.945434772,0.999444273,1.010027031,1.076422279,1.183296756,1.194751368,1.204615717,1.161106066,1.181512106,1.145965039,1.219896925,1.271443712,1.244790214,1.407162664,1.474086279,1.557703268,1.685347599,1.843959706,1.922778834,2.004343956,2.136969216,2.187516233,2.253419152,2.340099828,2.357028026,2.540031621,2.955057587,3.240853023,3.392926695,3.384505382,3.470936589,3.521246292,3.679121548,4.435020065,4.569575766,4.692656074,4.691985965,4.983200146,5.010353212,5.12196733,5.270530356,5.483514256,5.481642698,5.596655703,5.849741905,5.849448246,5.947019551,5.534682213,5.842102646,5.981317974,6.323073051,6.471595797
MWI,Malawi,2.295679453,2.329901845,2.456414409,2.535513564,2.655055024,2.766388683,2.892515777,2.954708011,3.022874468,3.057802586,3.137993856,3.31995663,3.41899841,3.455545849,3.534384718,3.797046186,3.857028907,4.134217447,3.776900139,3.90804901,5.874678065,6.108105368,6.292304041,6.28524123,6.29383602,6.374335125,6.569413036,6.749816348,7.261282311,7.534060783,8.141448119,8.089162345,8.099398396,8.299207121,8.347703015,8.952090886,9.398410566,10.01854288,10.57239084,10.72833061,11.46184705,13.07235326,13.38760096,13.08937399,13.39885985,13.73056653,14.15537089,15.05615194,16.20496267,17.71769699,17.6111946,18.67715518,18.63931978,18.3538368,19.02356452
MYS,Malaysia,36.93793911,37.57446035,24.90222116,25.46810653,28.34729034,30.27975475,33.33475948,33.34163105,39.74681872,45.53694473,46.79827139,47.3045113,50.64376179,56.68085197,60.21906363,60.05898592,62.18029935,63.30384384,67.32053337,77.14678599,85.74538539,96.91133308,101.6079937,102.4776039,111.2059531,113.6029043,128.277046,141.2678318,136.0534251,145.3692718,157.8564506,166.003834,175.1848729,188.3416064,203.1597134,215.2126251,223.0274739,240.6025744,252.8852586,235.8426297,250.7902804,252.9346597,254.6050709,272.7485034,287.4115633,290.148077,286.5023893,274.647296,291.0215701,292.13343,288.8583842,293.3116114,312.7472004,318.3725431,332.1668281
NAM,Namibia,6.468498424,6.569323832,6.669345485,6.776514857,7.419030572,5.558400015,5.587341695,6.327665688,6.383000358,6.808679944,7.05386555,5.987105466,5.480329822,5.430550539,5.504961582,5.575919268,5.974545547,6.358420306,6.746986035,6.681494122,6.595164458,6.670755127,6.668174066,6.741126352,6.750016831,6.856768418,7.03959723,7.291933653,7.610042638,7.81955261,8.744555009,8.949096383,8.454793793,8.715724638,8.860432288,10.64023713,9.295309432,9.281171873,10.04185062,10.18645531,9.46099667,9.854501164,11.13105559,10.22556175,10.87432947,11.1255059,12.35184497,11.77402032,11.59672223,11.77452046,11.12461455,12.13446755,12.26919202,13.88990261,14.21213181
NCL,New Caledonia,1.380946443,1.381960061,1.41763304,1.639959618,1.907199238,1.668783258,1.650458354,1.735587194,1.758771357,1.852906835,1.95668241,1.904179377,1.389990787,1.336948754,1.407333167,1.782132464,1.724993833,1.864743226,1.834483814,1.932487311,1.918492839,2.068462682,2.087512252,2.128093954,2.190727842,2.032289077,2.244881926,2.104922314,2.055715831,1.997715782,2.485982002,2.530047107,2.785004231,3.052748296,2.766207519,3.009528433,3.008017464,3.086578336,2.992986689,3.002297589,3.817933568,3.842627492,3.886223483,4.266301333,5.156308582,4.94013621,5.271863152,4.773065951,6.465980976,6.229949511,6.080661041,5.032750766,4.984153097,5.244788763,5.381612168
NER,Niger,11.02187213,11.34028344,11.5492083,8.803102952,8.862134998,9.485597715,10.22594521,11.24502672,11.65363811,12.0739764,12.60044286,13.25400501,13.85823861,14.5888545,10.63273965,9.184393191,9.488210983,9.77900153,10.15015887,10.53126303,10.73867908,11.15652017,11.5862765,12.27120557,12.65018509,13.18439219,13.83657876,14.58092707,15.24613734,15.84459558,16.20644855,16.95434752,17.6998991,18.49914579,19.31624978,20.04333246,20.75466122,21.61205343,22.50706217,23.53827883,23.31882556,24.12018854,25.89046827,27.24256605,28.5387089,29.58802458,30.93885414,32.1503303,33.65283175,35.51735887,37.19471011,39.1939699,41.3587318,40.07224704,41.14614695
NGA,Nigeria,172.3707978,187.2119456,222.2991364,252.4363741,286.0672967,232.0453813,266.2858198,260.7508905,250.1124976,312.1431421,286.5498572,224.5372039,211.61142,208.1702044,220.1652437,232.2909884,229.0484759,216.4906559,235.3765624,259.930857,260.8156308,275.4142617,299.3937899,303.0004366,326.7750215,358.6262546,417.0405514,391.0388482,358.9154987,346.0313063,379.867855,385.8877443,332.827386,369.1864309,359.9911266,351.6043237,324.0109343,298.6714373,303.8214633,287.3888637,309.5195326,330.195223,331.6926955,335.4048161,346.6175935,342.3975223,336.7500796,334.5341451,346.5287117,360.0856966,333.6846757,342.747095,334.7699129,337.7767454,350.5553543
NIC,Nicaragua,7.907999731,7.496208044,7.564307872,7.987898767,8.459789353,8.686073851,9.19207345,9.98142616,9.708287921,8.1554406,7.871038399,8.067261601,8.144946893,7.950938393,8.134417784,8.228228831,8.123207208,7.606282231,7.816407122,8.162155311,9.010346535,7.896263218,8.772493677,9.406699692,9.755710745,9.26212662,9.299831346,9.973533581,10.36192048,11.37653684,11.79606283,12.04458649,12.31966769,13.05554066,13.00010533,13.02709565,13.63267074,13.90045548,13.75605182,13.82093871,14.20219426,15.17147405,15.63204883,15.7511447,16.47680363,17.69589767,17.93557861,17.97107036,17.44427017,17.90722086,17.82266562,18.44101484,18.70639645,18.96095277,19.15862109
NLD,Netherlands,179.528322,181.0727545,199.1849282,208.0910785,203.4814073,195.4007932,206.4941725,204.4830094,210.2739429,220.8315133,213.7907848,212.4678493,201.2905287,197.6237785,204.9990695,209.1465436,212.0690355,216.7075464,216.2172046,219.0994104,223.8171603,229.2153027,228.1188726,231.4813018,233.4307327,236.5816363,247.7584169,238.0008517,237.9237716,227.5339275,225.8801019,224.856566,223.5263257,226.0766386,228.4653652,222.2997109,218.4830009,218.6047608,214.1105913,208.2435588,219.8684658,206.7609526,203.8854394,201.6782765,193.5740719,201.5296105,202.6787038,198.7309554,191.8839094,186.7000267,170.3435908,173.5895894,160.2835565,149.4883818,145.0066745
NOR,Norway,55.05760364,53.60534386,57.15066036,58.84298167,57.81696993,56.24753753,58.92251161,60.0814384,58.91146997,62.18753953,60.2267349,56.54708801,52.45373279,52.55873071,55.21814046,55.38855732,57.12665903,55.55835092,57.00962867,55.53421421,55.35051429,51.82144196,51.51876787,54.17303407,56.61669045,56.13027888,56.60470778,59.28956963,60.7839815,62.47122737,57.66914024,58.57855412,57.57039204,61.34252173,62.04599038,59.49318222,60.35868955,61.66994234,63.34875747,60.28463728,63.38775463,61.84699474,61.35779997,62.16659179,61.95430081,62.8932124,62.21384202,61.99131066,61.11875573,59.54965708,57.83213505,58.7091001,57.65145241,55.4669588,53.75963641
NPL,Nepal,15.6836596,16.00279993,16.20993627,16.89801921,17.24351028,17.73897113,18.03587308,18.5515421,18.94737823,19.26036791,20.23805669,20.35633226,19.98937004,21.11500099,21.43952716,21.41608779,21.56504225,22.21160246,22.56883903,22.56842974,23.09616481,22.85087649,23.70864576,23.63561607,25.20610962,26.07213886,26.48292508,27.0313837,27.62721087,28.62016673,28.89713615,29.49204575,29.08306549,30.10747752,29.71333581,30.40585247,29.83574267,30.85771539,31.72700998,33.04296174,34.45591988,35.84587125,36.45746883,37.79018724,38.5630589,38.41657242,43.03156501,45.42473738,47.83822639,46.62305318,49.81719839,50.75808393,48.03770688,42.11603363,41.4682347
NZL,New Zealand,58.1712507,56.45510859,60.61554682,61.44777259,62.65042281,61.75153302,64.0671804,65.07545734,64.99381586,63.07879648,65.60374208,65.55226836,67.46510814,67.68791298,68.80252622,69.791238,70.26950721,69.69020421,71.41230907,69.54795337,71.81386529,72.15343775,73.3538946,73.97757625,76.17798683,77.66159195,78.35181231,80.51614031,78.61053674,80.80915981,81.68398812,84.13236526,85.81187055,87.31102844,87.26975151,87.70134511,88.15658304,86.91603685,86.63214158,84.37505163,84.7936626,84.20616543,86.88818458,85.87737915,87.27526284,86.1794649,85.68204344,86.85542757,85.83183682,87.12458604,83.77054364,83.47875186,80.08406203,78.20811179,77.83735328
OMN,Oman,14.84743223,14.86782537,14.70259931,15.04472517,15.3945204,34.90964866,38.51516494,37.84161021,32.2786053,29.52529505,20.74799134,23.31111736,21.63705446,24.71974558,23.61605178,23.04846069,26.45487567,26.72511094,28.92190201,29.4456873,34.96593533,42.57776842,41.16806061,40.07472345,39.19027063,42.19497506,44.21480081,47.8285013,44.76113065,49.41525498,52.05916837,55.92006275,58.55734145,63.49765816,61.80757739,62.18803175,68.95060139,70.67573039,70.10411596,72.1614296,76.42039865,85.51901007,94.36417319,98.92369253,103.6480393,109.2323851,111.5944402,111.9854294,115.4890044,116.7032256,113.2839783,119.5483955,127.5936955,130.248584,132.2646616
PAK,Pakistan,84.22245811,85.30558355,87.38320547,90.26232294,93.27328598,97.90881746,99.17141443,103.8983703,108.2242152,113.0938076,114.9943888,120.4222604,127.0545951,131.2008517,135.6248393,144.0494795,157.8111571,166.8041589,174.1959437,182.9024933,188.8774209,190.8192947,201.8076984,213.9859614,219.0209486,230.4761812,240.1623265,246.5876245,252.0653196,265.2700341,271.3319479,274.6619222,279.8768856,290.8653042,310.8788363,319.1648496,341.1483751,363.5812221,365.1426377,375.7951785,369.1462325,377.6437849,381.7959354,396.2698884,412.4346656,423.5723184,454.0304507,477.2010328,473.292763,476.0908495,511.2642185,526.9517103,537.6563357,522.2100094,525.8824714
PAN,Panama,5.857723677,6.039558446,6.312890398,6.721885254,6.858189473,6.996592096,7.019549637,7.046151684,6.917191208,7.257904641,7.076012097,6.740982603,7.152716199,7.645518758,7.031952743,6.850784215,6.960503533,7.267776275,6.560172253,6.725350024,6.874514126,7.368533381,8.095941984,8.241859803,8.575063288,8.917955296,8.970617498,9.012373773,10.28126243,9.543661825,9.695623696,11.19575701,10.47709552,10.56614382,10.57221058,12.38797678,12.83904472,12.77999933,12.77246513,14.26374464,14.84508442,15.9111422,16.36970486,16.25451745,16.61189079,16.38857111,16.5721576,16.08800024,16.03200926,19.31913524,15.97369569,17.18227973,18.06361409,19.49312359,19.21795452
PER,Peru,36.78746334,37.57934184,36.94844184,38.0908787,40.21197604,40.44170244,41.3193217,41.38577315,42.58321839,44.55745748,45.5393042,47.0870894,46.9777788,42.50652833,44.15370133,43.19641169,45.31614239,47.39173812,47.55880149,44.34628441,43.45914164,42.52624822,43.3439482,45.10458497,46.03049025,50.5979914,53.51645179,53.39500241,53.48077623,56.08496716,56.52933732,53.73278401,55.35599758,55.39058029,59.34927566,60.19481004,59.76707326,62.91419732,68.03885046,71.56959284,75.80194952,79.65541579,79.8149784,81.88998545,84.81652709,86.76748435,89.16122972,87.20308734,87.29205118,91.26336887,80.14180707,93.50852433,97.63008267,99.25740147,103.8130246
PHL,Philippines,66.03324883,67.02256718,67.39625522,74.18233099,71.96387016,73.90831433,72.97626615,77.21957744,79.40352677,83.62303068,79.51786054,78.05257962,78.95019489,80.83258388,77.23131435,78.49689776,77.8368543,83.92275559,86.83618899,89.33702066,92.01114625,91.50305,94.41268778,99.08772848,104.9289641,116.8375145,122.7994382,132.0610286,126.3911539,131.0923761,132.7751683,131.6204604,134.5659325,137.6598681,140.9300765,145.0007884,137.5883617,146.1958263,148.1113437,150.4793888,156.6438007,157.7593498,163.0728395,173.2631013,181.1384005,190.6338067,202.6230278,220.8073398,226.9060023,235.2167018,225.1449441,235.6129941,242.5967457,254.5313837,266.5972842
PLW,Palau,2.166347413,2.166509499,2.166490829,2.166562417,2.166639581,2.166683433,2.16682771,2.166881399,2.166933293,2.166867801,2.166660919,2.199402522,2.183795359,2.267411241,2.507329652,2.029448542,2.212486803,2.319556348,2.220408284,2.318574363,2.34339,2.325959345,2.127601969,2.177428096,3.258643769,2.556631658,2.405839359,2.697954832,2.437976415,2.600806532,2.240785621,2.482882169,1.509647125,1.794536231,1.596439037,1.842962119,1.802236186,1.463569012,1.481132915,2.283554096,2.204944587,2.465254425,3.720993394,1.880675842,1.322277274,1.253204843,1.200618264,1.255262001,1.286734826,1.326505426,1.336026576,1.38947286,1.462682656,1.462035121,1.533811038
PNG,Papua New Guinea,2.762996753,2.793728511,2.905342203,3.185555592,3.559693519,3.280015927,3.29139084,3.389993874,3.400766052,3.540903245,3.683668411,3.683485472,3.709294223,3.727114701,3.828312956,3.958483039,3.858073759,4.277125212,4.139205119,4.041072224,4.871850204,5.009101571,5.445630956,5.576369508,5.569284103,5.607926295,5.731696787,5.675014052,9.000036554,6.172577688,7.074670168,7.151356412,7.875595315,8.111080924,8.620941851,9.995474044,10.56854017,9.709827827,10.28725204,8.596637068,7.529370843,7.775266881,7.570549124,7.983653977,9.5958337,10.63131218,11.33114086,10.48377061,9.372814377,9.667963868,10.1246349,10.07727687,10.42768703,10.66230244,10.7610879
POL,Poland,484.9129534,496.4558463,513.889685,539.3234128,558.7666585,579.2349304,605.1236959,620.7068545,656.3980332,658.2399872,659.710943,599.6652433,619.4325138,620.5006872,632.8092583,639.7765924,646.1667177,658.8413865,645.7980234,614.6465731,513.4556292,502.5717608,488.7961917,484.8249147,477.6881299,478.1718568,491.573912,481.0414597,442.4528974,428.2207935,412.0604551,406.5304968,398.7567139,410.2661818,410.0336881,409.9523477,423.2401101,420.4154441,411.6412109,395.3077586,414.1733647,410.7148237,405.0957496,399.1533281,385.4238492,387.9229824,399.4494857,412.8100257,411.6684369,392.6557585,375.6243581,403.1414176,384.9357133,354.3109347,348.195041
PRI,Puerto Rico,31.44913713,33.82253579,41.04255264,45.36593044,43.08648695,40.25135695,44.02278006,49.30111693,49.90147581,42.74455784,35.3431688,30.62918113,23.83653427,24.35718919,22.15578564,19.70583249,23.96768093,21.57417754,24.93802151,26.11704484,21.75245704,22.30795892,22.73374868,23.30384874,24.03216029,24.38499542,24.70716284,25.38542941,25.81857683,27.79879889,27.85134353,27.51823897,22.85530617,29.20369152,29.24237539,29.35714456,19.93068351,20.89941719,18.26275004,16.7747828,16.14540307,14.31066792,13.90660369,13.48705439,14.07236983,14.62855077,13.85265576,14.05462834,16.07607555,14.90632431,14.65448318,14.90145809,16.12187347,16.81116054,17.61649392
PRK,North Korea,94.80745184,95.49056685,98.82408884,101.0818544,104.7841893,109.0730522,116.0637314,122.7235735,131.4030779,140.9887464,148.0376086,152.3403181,158.4843326,164.0237017,169.596339,175.2330838,173.2456473,167.6622192,171.2149862,171.5138444,164.9596141,159.0421469,142.9944446,133.4469775,121.5478547,112.8202419,102.8959343,100.5910164,85.76247075,93.37811135,99.77033353,103.4859112,99.7629663,101.9208768,104.4691203,109.2890217,110.9962575,95.21479055,102.8239388,99.45470985,97.14378864,78.10774368,76.09871618,65.23971059,69.03279256,59.3913096,65.06315842,101.6425926,92.4850199,100.7579639,95.25067738,81.63601799,84.57059095,90.62246426,91.25181519
PRT,Portugal,29.62541132,30.52232784,31.25384667,33.65726655,33.092859,34.67372516,35.93685146,36.51321942,38.53333788,41.56701091,41.87202288,43.65162801,46.02819471,44.82056559,43.07245983,41.72497299,46.21349209,46.16777176,47.06836476,56.0229552,57.63687152,59.15714385,62.97213712,61.85112116,64.00872251,67.44285797,66.08747288,68.84032095,73.57977331,80.75774933,80.571567,79.49314681,83.96355341,79.2018782,81.22542519,84.72481857,79.90030959,78.16355081,75.79557055,74.95655078,69.51899751,67.73229857,66.25322341,64.63777435,64.41354496,68.86109436,67.74476324,72.81967322,68.87758479,64.56044041,58.68252721,56.95977643,57.31886288,54.97769369,53.16959406
